fraud_flag,payment_id,hashed_ip,device,version,adjusted_pmt_created_at,merchant_name,hashed_consumer_id,adjusted_acc_created_at,amount,hashed_buyer_email,hashed_consumer_email,hashed_buyer_phone,hashed_consumer_phone,consumer_phone_age,merchant_account_age,ltv,hashed_zip,consumer_gender,consumer_age
,115,ip_86,iPhone OS,13,2021-05-01 12:55:38.219000,Red Shop,consumer_6601,2021-05-01 12:52:35.756000,6980,email_000001381@icloud.com,email_000001381@icloud.com,818000004700,818000004700,72,0,0,8258956,,43
,116,ip_87,iPhone OS,13,2021-05-05 06:35:07.843000,Red Shop,consumer_5227,2021-05-04 22:44:26.574000,12980,email_00000003030@yahoo.co.jp,email_00000003029@au.com,817000000561,817000000561,149,388,10999,9928116,Female,37
,117,ip_87,iPhone OS,13,2021-05-05 12:43:04.294000,Red Shop,consumer_5227,2021-05-04 22:44:26.574000,12980,email_00000003030@yahoo.co.jp,email_00000003029@au.com,817000000561,817000000561,133,388,10999,9928116,Male,52
,118,ip_87,iPhone OS,13,2021-05-05 12:51:28.151000,Red Shop,consumer_5227,2021-05-04 22:44:26.574000,14000,email_00000003030@yahoo.co.jp,email_00000003029@au.com,817000000561,817000000561,167,388,10999,9928116,Female,44
,119,ip_87,iPhone OS,13,2021-05-05 22:08:41.804000,Red Shop,consumer_5227,2021-05-04 22:44:26.574000,14000,email_00000003030@yahoo.co.jp,email_00000003029@au.com,817000000561,817000000561,199,388,10999,9928116,Female,45
,120,ip_88,iPhone OS,13,2021-05-07 23:08:36.770000,Blue Shop,consumer_2559,2021-05-07 23:08:52.023000,2200,email_00000001666@ezweb.ne.jp,email_00000001666@ezweb.ne.jp,818000001271,818000001271,197,0,0,2848896,Male,22
,121,ip_89,,,2021-05-05 12:39:35.325000,Blue Shop,consumer_5871,2021-05-05 12:39:50.540000,4600,email_0000000791@ezweb.ne.jp,email_0000000791@ezweb.ne.jp,819000005289,819000005289,112,0,0,8588930,,26
,122,ip_90,Android,10,2021-04-29 02:51:14.349000,Red Shop,consumer_265,2019-05-20 23:35:14.683000,850,email_007095@gmail.com,email_00001238@ezweb.ne.jp,818000003885,818000003885,81,400,20800,4648144,Male,61
,123,ip_91,Android,9,2021-05-03 22:54:47.615000,Red Shop,consumer_4614,2021-05-03 22:55:06.104000,680,email_00000000005150@gmail.com,email_00000000005150@gmail.com,819000006751,819000006751,7,0,0,4558097,Female,64
,124,ip_91,Android,9,2021-05-03 22:55:31.811000,Red Shop,consumer_4614,2021-05-03 22:55:06.104000,680,email_00000000005150@gmail.com,email_00000000005150@gmail.com,819000006751,819000006751,15,0,0,4558097,,53
,125,ip_92,iPhone OS,10,2021-05-01 15:56:57.119000,Red Shop,consumer_6793,2021-05-01 15:57:19.351000,300,email_00000000007572@au.com,email_00000000007572@au.com,819000006042,819000006042,84,25,550,2906135,Male,24
,126,ip_93,Android,8,2021-05-02 12:06:56.139000,Red Shop,consumer_3201,2021-05-02 11:58:30.671000,2500,email_000000000002709@gmail.com,email_000000000002709@gmail.com,818000004717,818000004717,168,0,0,6248127,Male,47
,127,ip_94,Android,8,2021-05-06 13:05:04.344000,Red Shop,consumer_141,2018-11-21 22:28:01.134000,5000,email_0000003369@gmail.com,email_0000003369@gmail.com,818000003857,818000003857,185,679,2600,4198093,Female,49
,128,ip_95,Android,9,2021-04-27 09:36:21.034000,Blue Shop,consumer_3101,2021-04-27 09:37:29.786000,3530,email_0000000000000003188@ezweb.ne.jp,email_0000000000000003188@ezweb.ne.jp,818000003286,818000003286,167,0,0,7858094,Female,51
,129,ip_96,iPhone OS,13,2021-05-05 21:33:39.514000,Blue Shop,consumer_6110,2021-05-05 21:33:47.530000,5982,email_00000000007643@icloud.com,email_00000000007643@icloud.com,818000003299,818000003299,15,0,0,1217840,Female,58
,130,ip_97,Android,8,2021-05-02 11:58:11.153000,Red Shop,consumer_3201,2021-05-02 11:58:30.671000,2500,email_000000000002709@gmail.com,email_000000000002709@gmail.com,818000004717,818000004717,160,0,0,6248127,Female,48
,131,ip_98,Android,9,2021-04-26 17:08:25.271000,Red Shop,consumer_560,2020-03-08 12:02:42.910000,8000,email_00000001720@gmail.com,email_00000001720@gmail.com,818000001302,818000001302,36,0,0,3678104,Female,34
,132,ip_99,iPhone OS,13,2021-04-26 00:20:40.944000,Red Shop,consumer_1898,2021-04-21 16:07:52.484000,900,email_00000000001467@gmail.com,email_00000000001467@gmail.com,819000006259,819000005019,68,0,0,9218104,Male,35
,133,ip_100,Android,8,2021-05-02 19:57:34.054000,Red Shop,consumer_3201,2021-05-02 11:58:30.671000,800,email_000000000002709@gmail.com,email_000000000002709@gmail.com,818000004717,818000004717,181,0,0,6248127,Male,34
,134,ip_101,Android,9,2021-05-07 05:39:35.644000,Red Shop,consumer_2365,2021-05-07 03:15:33.133000,590,email_000000000002605@au.com,email_00000000002604@au.com,819000005057,819000005057,73,0,0,7978113,,44
,135,ip_102,iPhone OS,13,2021-04-26 10:35:13.639000,Red Shop,consumer_1700,2021-04-26 10:35:25.060000,400,email_000000000004567@au.com,email_000000000004567@au.com,818000004594,818000004594,108,0,0,1143812,,21
,136,ip_102,iPhone OS,13,2021-04-26 10:45:33.260000,Red Shop,consumer_1700,2021-04-26 10:35:25.060000,500,email_000000000004567@au.com,email_000000000004567@au.com,818000004594,818000004594,200,0,0,1143812,Female,22
,137,ip_103,iPhone OS,13,2021-05-07 19:54:21.894000,Red Shop,consumer_2618,2021-05-07 19:54:32.590000,8000,email_0000000001549@ezweb.ne.jp,email_0000000001549@ezweb.ne.jp,810900000003,818000004566,127,1291,2999,1223137,,29
,138,ip_104,iPhone OS,13,2021-05-01 20:53:59.458000,Blue Shop,consumer_7016,2021-05-01 20:49:17.750000,7500,email_000006724@gmail.com,email_000006724@gmail.com,818000001326,818000001326,149,0,0,1087820,Female,28
,139,ip_104,iPhone OS,13,2021-05-01 20:48:52.696000,Blue Shop,consumer_7016,2021-05-01 20:49:17.750000,7500,email_000006724@gmail.com,email_000006724@gmail.com,818000001326,818000001326,138,0,0,1087820,Male,46
,140,ip_105,iPhone OS,13,2021-05-06 11:45:32.979000,Blue Shop,consumer_237,2018-06-24 22:03:05.182000,18000,email_00000000002957@gmail.com,email_00000000002957@gmail.com,819000006738,819000006738,189,0,0,3978157,Female,22
,141,ip_106,iPhone OS,12,2021-05-08 11:55:49.741000,Red Shop,consumer_2797,2021-05-08 11:55:59.280000,3700,email_000000000000004360@ezweb.ne.jp,email_000000000000004360@ezweb.ne.jp,818000004723,818000004722,184,329,3000,6238219,Male,51
,142,ip_107,iPhone OS,13,2021-04-26 14:29:33.188000,Blue Shop,consumer_1684,2021-04-26 14:24:10.594000,3300,email_00000000914@ezweb.ne.jp,email_00000000914@ezweb.ne.jp,819000005868,819000005868,132,0,0,3898166,Male,26
,143,ip_107,iPhone OS,13,2021-04-26 14:23:59.671000,Blue Shop,consumer_1684,2021-04-26 14:24:10.594000,3300,email_00000000914@ezweb.ne.jp,email_00000000914@ezweb.ne.jp,819000005868,819000005868,177,0,0,3898166,Male,48
,144,ip_107,iPhone OS,13,2021-04-26 14:27:32.371000,Blue Shop,consumer_1684,2021-04-26 14:24:10.594000,3300,email_00000000914@ezweb.ne.jp,email_00000000914@ezweb.ne.jp,819000005868,819000005868,39,0,0,3898166,Female,62
,145,ip_108,iPhone OS,13,2021-05-02 14:20:48.626000,Red Shop,consumer_1197,2021-04-01 08:01:34.079000,15675,email_000000000000074@au.com,email_000000000000074@au.com,819000005026,819000005026,157,85,1480,1035519,,66
,146,ip_109,iPhone OS,13,2021-05-05 23:54:32.259000,Blue Shop,consumer_6442,2021-05-05 23:54:53.294000,7980,email_00000000956@icloud.com,email_00000000956@icloud.com,818000002295,818000002295,64,0,0,1115900,Male,28
,147,ip_110,iPhone OS,13,2021-05-01 22:48:23.124000,Red Shop,consumer_7546,2020-11-04 23:16:26.890000,12000,email_0000008073@icloud.com,email_0000008073@icloud.com,818000003546,818000003546,51,0,0,8798126,Female,24
,148,ip_111,Android,6,2021-05-05 21:29:28.889000,Blue Shop,consumer_6105,2021-05-05 21:29:47.937000,7800,email_000000000000002793@gmail.com,email_000000000000002793@gmail.com,818000003874,818000003874,155,0,0,5798938,Male,51
,149,ip_112,iPhone OS,13,2021-05-04 21:19:18.504000,Red Shop,consumer_5392,2021-05-04 21:19:31.875000,1180,email_000001965@icloud.com,email_000001965@icloud.com,819000006785,819000006785,18,1711,2980,3188109,Male,34
,150,ip_113,iPhone OS,13,2021-04-26 18:41:34.184000,Red Shop,consumer_647,2020-03-17 11:00:56.709000,2000,email_00000000000002446@softbank.ne.jp,email_00000000000002446@softbank.ne.jp,818000003190,818000003190,86,680,30000,1233809,Female,47
,151,ip_114,iPhone OS,13,2021-04-29 22:55:33.229000,Blue Shop,consumer_5376,2021-04-29 22:55:46.965000,3749,email_0000004131@gmail.com,email_0000004131@gmail.com,818000003485,818000003485,200,0,0,3178898,,36
,152,ip_115,Android,9,2021-04-27 09:14:04.530000,Red Shop,consumer_1450,2021-04-13 10:25:59.833000,3290,email_07106@ezweb.ne.jp,email_07106@ezweb.ne.jp,819000008129,819000008129,102,15,2000,5378136,Male,52
,153,ip_116,iPhone OS,13,2021-05-04 20:50:03.674000,Red Shop,consumer_5300,2021-05-04 20:50:21.707000,999,email_000000007637@au.com,email_0000000000007624@au.com,817000000318,817000000798,52,597,2300,2948933,Female,39
,154,ip_117,iPhone OS,13,2021-05-07 09:32:19.218000,Blue Shop,consumer_1281,2021-04-04 01:16:14.410000,1080,email_00000000000001999@ozzio.jp,email_00000000000001999@ozzio.jp,819000006760,819000006760,41,0,0,4918133,,47
,155,ip_118,iPhone OS,13,2021-05-04 22:44:57.361000,Red Shop,consumer_647,2020-03-17 11:00:56.709000,7000,email_00000000000002446@softbank.ne.jp,email_00000000000002446@softbank.ne.jp,818000003190,818000003190,169,688,2000,1233809,Male,52
,156,ip_119,Android,8,2021-05-06 23:36:47.136000,Red Shop,consumer_7229,2021-05-06 23:32:15.758000,24700,email_00000366@ezweb.ne.jp,email_00000366@ezweb.ne.jp,819000007649,819000007649,125,464,13000,3748923,,54
,157,ip_119,Android,8,2021-05-06 23:36:21.251000,Red Shop,consumer_7229,2021-05-06 23:32:15.758000,24700,email_00000366@ezweb.ne.jp,email_00000366@ezweb.ne.jp,819000007649,819000007649,176,464,13000,3748923,Male,51
,158,ip_119,Android,8,2021-05-06 23:31:21.869000,Red Shop,consumer_7229,2021-05-06 23:32:15.758000,24700,email_00000366@ezweb.ne.jp,email_00000366@ezweb.ne.jp,819000007649,819000007649,20,464,13000,3748923,,32
,159,ip_119,Android,8,2021-05-06 23:37:47.530000,Red Shop,consumer_7229,2021-05-06 23:32:15.758000,24700,email_00000366@ezweb.ne.jp,email_00000366@ezweb.ne.jp,819000007649,819000007649,73,464,13000,3748923,Female,62
,160,ip_120,iPhone OS,13,2021-05-02 12:45:03.756000,Blue Shop,consumer_2070,2021-04-18 16:46:21.740000,9570,email_00000000887@ezweb.ne.jp,email_00000000887@ezweb.ne.jp,818000003185,818000003185,124,0,0,4218157,Female,24
,161,ip_121,iPhone OS,13,2021-05-03 20:10:24.035000,Blue Shop,consumer_4479,2021-05-03 20:10:34.074000,3980,email_0000001821@gmail.com,email_0000001821@gmail.com,819000005190,819000005190,194,0,0,5558098,Female,37
,162,ip_122,iPhone OS,13,2021-04-29 21:47:15.696000,Blue Shop,consumer_5464,2021-04-29 21:47:23.063000,738,email_000000000000250@ezweb.ne.jp,email_000000000000250@ezweb.ne.jp,819000005333,819000005333,182,0,0,1066812,Female,57
,163,ip_123,iPhone OS,13,2021-04-26 08:28:16.467000,Red Shop,consumer_1657,2021-04-26 08:28:30.819000,1800,email_00000000007492@ezweb.ne.jp,email_00000000007492@ezweb.ne.jp,819000005284,819000005284,165,1088,7300,1155039,Female,55
,164,ip_124,iPhone OS,13,2021-04-28 20:26:41.588000,Red Shop,consumer_1982,2021-04-26 21:49:21.350000,50000,email_0000000000762@gmail.com,email_000000005353@ezweb.ne.jp,819000005802,819000005802,195,1,5000,1238891,,35
,165,ip_125,iPhone OS,13,2021-04-26 16:39:48.456000,Red Shop,consumer_165,2019-01-09 09:59:56.756000,10000,email_000000000326@gmail.com,email_000000000326@gmail.com,817000000327,817000000327,42,214,6480,5508129,Male,49
,166,ip_126,iPhone OS,13,2021-04-30 22:44:04.437000,Red Shop,consumer_6058,2021-04-30 22:44:16.681000,28000,email_006032@yahoo.co.jp,email_006032@yahoo.co.jp,819000005732,819000005732,177,0,0,6818109,Female,66
,167,ip_127,iPhone OS,13,2021-05-03 11:32:50.798000,Blue Shop,consumer_4091,2021-05-03 11:33:00.554000,9845,email_0000000001096@docomo.ne.jp,email_0000000001096@docomo.ne.jp,819000006540,819000006540,69,0,0,6649035,Female,51
,168,ip_128,iPhone OS,13,2021-05-07 19:44:02.575000,Blue Shop,consumer_2611,2021-05-07 19:44:10.883000,6180,email_00000000000000004937@icloud.com,email_00000000000000004937@icloud.com,819000007057,819000007057,56,0,0,9338173,Male,59
,169,ip_129,iPhone OS,13,2021-04-27 02:31:01.354000,Red Shop,consumer_1860,2021-04-16 01:58:14.114000,3000,email_00000000000001430@gmail.com,email_00000000000005324@gmail.com,818000003325,818000003325,197,30,2500,1104839,Male,51
,170,ip_130,iPhone OS,12,2021-04-27 22:15:51.411000,Blue Shop,consumer_3370,2021-04-27 22:15:58.482000,5170,email_000006573@way.ocn.ne.jp,email_000006573@way.ocn.ne.jp,819000005820,819000005820,43,0,0,6039266,Female,26
,171,ip_131,Android,10,2021-05-04 08:33:58.899000,Red Shop,consumer_4736,2021-05-04 03:28:36.868000,11000,email_00000000000004819@gmail.com,email_00000000000004819@gmail.com,819000006079,819000006079,52,0,0,4938096,,62
,172,ip_132,Android,9,2021-04-26 21:43:22.412000,Red Shop,consumer_2145,2021-04-23 09:57:20.550000,87000,email_000000000000055@au.com,email_000000000000055@au.com,817000000397,817000000397,69,0,0,9868936,Female,21
,173,ip_132,Android,9,2021-04-26 21:42:05.519000,Red Shop,consumer_2145,2021-04-23 09:57:20.550000,87000,email_000000000000055@au.com,email_000000000000055@au.com,817000000397,817000000397,29,0,0,9868936,,51
,174,ip_133,iPhone OS,13,2021-05-03 00:40:06.783000,Red Shop,consumer_1573,2021-04-25 21:17:33.505000,1998,email_0000000001138@gmail.com,email_0000000001138@gmail.com,818000002299,818000002299,61,592,20800,5028097,Female,37
,175,ip_134,iPhone OS,13,2021-05-04 09:14:14.326000,Blue Shop,consumer_4763,2021-05-04 09:14:22.163000,8415,email_0000000001925@ezweb.ne.jp,email_0000000001925@ezweb.ne.jp,818000001975,818000001975,150,0,0,2778415,Male,59
,176,ip_135,iPhone OS,13,2021-04-27 12:10:55.407000,Red Shop,consumer_3132,2021-04-27 12:10:13.385000,28500,email_000001441@gmail.com,email_000001441@gmail.com,819000005076,819000005076,49,0,0,9068107,,69
,177,ip_135,iPhone OS,13,2021-04-27 12:10:07.312000,Red Shop,consumer_3132,2021-04-27 12:10:13.385000,28500,email_000001441@gmail.com,email_000001441@gmail.com,819000005076,819000005076,12,0,0,9068107,,21
,178,ip_136,iPhone OS,13,2021-05-08 17:29:54.936000,Red Shop,consumer_2813,2021-05-08 17:30:00.467000,9500,email_00000006324@ezweb.ne.jp,email_00000006324@ezweb.ne.jp,819000007981,819000007981,115,0,0,8438203,Male,35
,179,ip_137,Android,10,2021-05-04 03:28:29.596000,Red Shop,consumer_4736,2021-05-04 03:28:36.868000,2000,email_00000000000004819@gmail.com,email_00000000000004819@gmail.com,819000006079,819000006079,44,0,0,4938096,Female,67
,180,ip_138,iPhone OS,13,2021-05-06 07:07:16.126000,Red Shop,consumer_6614,2021-05-06 07:07:27.964000,6650,email_00006933@ezweb.ne.jp,email_00006933@ezweb.ne.jp,818000001847,818000001847,116,25,13500,4848914,Female,33
,181,ip_139,iPhone OS,13,2021-04-30 19:37:46.192000,Red Shop,consumer_563,2020-03-09 21:38:29.017000,17000,email_000000000000004651@ezweb.ne.jp,email_000000000000004651@ezweb.ne.jp,817000000541,817000000541,15,631,3700,3008353,,50
,182,ip_139,iPhone OS,13,2021-04-30 21:31:00.227000,Red Shop,consumer_563,2020-03-09 21:38:29.017000,399,email_000000000000004651@ezweb.ne.jp,email_000000000000004651@ezweb.ne.jp,817000000541,817000000541,81,631,3700,3008353,,67
,183,ip_140,Android,8,2021-05-05 06:16:35.304000,Red Shop,consumer_884,2020-04-24 03:01:48.299000,1650,email_000002939@ezweb.ne.jp,email_000002939@ezweb.ne.jp,819000006853,819000006853,125,697,1150,3838103,,27
,184,ip_141,Android,9,2021-04-30 12:46:52.839000,Red Shop,consumer_996,2021-03-18 16:04:04.676000,16500,email_00005912@gmail.com,email_00005912@gmail.com,817000000425,817000000425,96,0,0,2608907,Female,50
,185,ip_142,iPhone OS,13,2021-05-06 20:35:45.261000,Red Shop,consumer_7312,2020-07-05 04:15:39.256000,6800,email_000000001933@ezweb.ne.jp,email_000000001933@ezweb.ne.jp,818000002821,818000002821,145,686,48000,4938205,Female,51
,186,ip_143,Android,8,2021-04-26 09:06:25.456000,Red Shop,consumer_1665,2021-04-26 09:01:59.944000,26500,email_00003408@au.com,email_00003408@au.com,819000005938,819000005938,60,0,0,8148925,Male,55
,187,ip_143,Android,8,2021-04-26 09:01:42.354000,Red Shop,consumer_1665,2021-04-26 09:01:59.944000,26500,email_00003408@au.com,email_00003408@au.com,819000005938,819000005938,47,0,0,8148925,Male,62
,188,ip_144,iPhone OS,13,2021-05-03 12:14:37.704000,Red Shop,consumer_4157,2021-05-03 12:12:32.004000,31350,email_000000008299@gmail.com,email_000000008299@gmail.com,818000003532,818000003532,197,0,0,7868105,Female,26
,189,ip_144,iPhone OS,13,2021-05-03 12:12:24.682000,Red Shop,consumer_4157,2021-05-03 12:12:32.004000,31350,email_000000008299@gmail.com,email_000000008299@gmail.com,818000003532,818000003532,114,0,0,7868105,Female,50
,190,ip_144,iPhone OS,13,2021-05-03 12:12:59.276000,Red Shop,consumer_4157,2021-05-03 12:12:32.004000,31350,email_000000008299@gmail.com,email_000000008299@gmail.com,818000003532,818000003532,44,0,0,7868105,Female,49
,191,ip_145,iPhone OS,13,2021-04-27 21:41:34.336000,Red Shop,consumer_1982,2021-04-26 21:49:21.350000,1000,email_0000000000762@gmail.com,email_000000005353@ezweb.ne.jp,819000005802,819000005802,119,0,0,1238891,Female,56
,192,ip_145,iPhone OS,13,2021-04-27 00:01:47.307000,Red Shop,consumer_1982,2021-04-26 21:49:21.350000,10000,email_0000000000762@gmail.com,email_000000005353@ezweb.ne.jp,819000005802,819000005802,154,0,0,1238891,Female,28
,193,ip_145,iPhone OS,13,2021-04-26 22:53:12.591000,Red Shop,consumer_1982,2021-04-26 21:49:21.350000,50000,email_0000000000762@gmail.com,email_000000005353@ezweb.ne.jp,819000005802,819000005802,131,0,0,1238891,Female,36
,194,ip_145,iPhone OS,13,2021-04-26 23:40:24.535000,Red Shop,consumer_1982,2021-04-26 21:49:21.350000,10000,email_0000000000762@gmail.com,email_000000005353@ezweb.ne.jp,819000005802,819000005802,82,0,0,1238891,Male,70
,195,ip_145,iPhone OS,13,2021-04-27 00:25:02.847000,Red Shop,consumer_1982,2021-04-26 21:49:21.350000,5000,email_0000000000762@gmail.com,email_000000005353@ezweb.ne.jp,819000005802,819000005802,108,0,0,1238891,Female,21
,196,ip_145,iPhone OS,13,2021-04-26 22:49:13.620000,Red Shop,consumer_1982,2021-04-26 21:49:21.350000,50000,email_0000000000762@gmail.com,email_000000005353@ezweb.ne.jp,819000005802,819000005802,101,0,0,1238891,Male,27
,197,ip_145,iPhone OS,13,2021-04-26 23:08:52.686000,Red Shop,consumer_1982,2021-04-26 21:49:21.350000,20000,email_0000000000762@gmail.com,email_000000005353@ezweb.ne.jp,819000005802,819000005802,66,0,0,1238891,Male,46
,198,ip_145,iPhone OS,13,2021-04-27 00:00:38.605000,Red Shop,consumer_1982,2021-04-26 21:49:21.350000,50000,email_0000000000762@gmail.com,email_000000005353@ezweb.ne.jp,819000005802,819000005802,192,0,0,1238891,Female,37
,199,ip_146,Android,10,2021-05-04 19:05:44.467000,Red Shop,consumer_4736,2021-05-04 03:28:36.868000,1700,email_00000000000004819@gmail.com,email_00000000000004819@gmail.com,819000006079,819000006079,142,0,0,4938096,Female,53
,200,ip_147,iPhone OS,12,2021-05-04 05:24:36.017000,Red Shop,consumer_3732,2021-05-02 22:04:56.984000,699,email_0000005618@ezweb.ne.jp,email_0000005618@ezweb.ne.jp,819000006754,818000003872,66,5,500,4898134,Female,55
,201,ip_148,iPhone OS,13,2021-04-26 14:52:08.564000,Blue Shop,consumer_1778,2021-04-26 14:51:51.900000,17600,email_00000000008064@yahoo.co.jp,email_00000000008064@yahoo.co.jp,819000007289,819000007289,91,0,0,9439406,Male,50
,202,ip_148,iPhone OS,13,2021-04-26 14:51:36.535000,Blue Shop,consumer_1778,2021-04-26 14:51:51.900000,17600,email_00000000008064@yahoo.co.jp,email_00000000008064@yahoo.co.jp,819000007289,819000007289,58,0,0,9439406,Male,19
,203,ip_148,iPhone OS,13,2021-04-26 14:52:17.139000,Blue Shop,consumer_1778,2021-04-26 14:51:51.900000,17600,email_00000000008064@yahoo.co.jp,email_00000000008064@yahoo.co.jp,819000007289,819000007289,64,0,0,9439406,Female,50
,204,ip_149,Android,8,2021-04-27 18:04:06.637000,Red Shop,consumer_3387,2021-04-27 18:04:14.145000,2000,email_000000271@ezweb.ne.jp,email_000000271@ezweb.ne.jp,819000007542,819000007542,22,640,3800,7958165,Female,59
,205,ip_150,iPhone OS,13,2021-04-27 12:41:32.998000,Red Shop,consumer_1998,2021-04-22 19:36:06.727000,12825,email_0000006490@yahoo.co.jp,email_0000006490@yahoo.co.jp,819000005328,819000005328,159,623,47800,3178899,Female,59
